CustomerID,count,min,max,mean,sum,categ_0,categ_1,categ_2,categ_3,categ_4,LastPurchase,FirstPurchase,cluster
12414,3,153.76,242.8,187.47000000000003,562.4100000000001,57.902597748973164,12.012588680855602,8.961433829412705,0.0,21.123379740758523,86,179,0
12415,11,61.2,22775.930000000008,6955.76090909091,76513.37000000001,42.927007397530645,14.758780066804011,13.408663087248671,1.3581939992971162,27.54735544911955,18,206,4
12417,5,259.39,437.19,369.584,1847.92,58.95222736915018,8.608597774795445,11.117905537036235,2.4757565262565477,18.84551279276159,56,226,0
12421,2,157.45000000000002,239.35000000000005,198.40000000000003,396.80000000000007,49.9117943548387,8.891129032258064,13.382056451612904,17.79737903225806,10.017641129032256,42,188,0
12422,2,238.5,417.36,327.93,655.86,45.4914158509438,4.406428201140487,28.237733662671914,12.990577257341506,8.873845027902297,37,193,0
12423,6,84.92,347.35,241.94833333333338,1451.6900000000003,48.04400388512698,18.415777473151977,25.776853184908617,2.0665569095330265,5.696808547279377,60,222,0
12424,2,294.64000000000004,1466.3200000000002,880.4800000000001,1760.9600000000003,22.152121570052696,0.5656005815009993,36.07123387243322,4.915500636016717,36.295543339996364,31,31,9
12426,1,582.7299999999999,582.7299999999999,582.7299999999999,582.7299999999999,63.17333928234346,2.179396976301203,25.1746091671958,0.0,9.472654574159561,63,63,10
12427,1,246.55000000000004,246.55000000000004,246.55000000000004,246.55000000000004,78.40194686676129,0.0,21.59805313323869,0.0,0.0,240,240,5
12428,7,373.72,2462.42,981.2385714285714,6868.67,54.92824666201754,11.122822904579783,10.690715961023022,1.8649898743133677,21.393224598066293,26,152,10
12429,3,437.98,1281.5,948.2933333333334,2844.88,40.17814459660865,5.56367931160541,13.694074969770254,3.1213970360788506,37.44270408593684,41,234,10
12431,10,118.8,640.1,412.725,4127.25,58.374946998606816,4.089405778666183,10.883518081046702,5.073596220243504,21.578532921436793,5,242,6
12432,3,454.6,2862.0600000000004,1338.8866666666668,4016.6600000000003,68.4817734137318,8.298437009853957,8.788396329288513,2.3840703470047258,12.047322900120998,39,41,10
12433,2,1867.98,1919.1400000000008,1893.5600000000004,3787.120000000001,45.15515748114662,24.468197469317037,18.93259257694501,7.715625594119013,3.7284268784722943,235,242,2
12434,1,273.05,273.05,273.05,273.05,81.377037172679,7.471159128364767,6.482329243728256,0.0,4.66947445522798,129,129,5
12435,1,3978.99,3978.99,3978.99,3978.99,84.67952922726622,0.0,11.927649981527978,0.0,3.3928207912058084,136,136,2
12437,9,95.76,501.64,269.1088888888889,2421.98,50.27539451192826,27.74671962609105,11.965416725158756,7.559930304957102,2.452538831864838,46,200,0
12438,1,890.0699999999998,890.0699999999998,890.0699999999998,890.0699999999998,55.32710910377836,15.497657487613337,15.457211230577371,0.0,13.718022178030944,9,9,10
12441,1,173.55,173.55,173.55,173.55,19.01469317199654,18.150388936905788,40.795159896283494,0.0,22.039757994814174,235,235,3
12444,1,1870.2,1870.2,1870.2,1870.2,61.85702063950378,2.1815848572345202,13.519944390974226,3.1761308950914344,19.265319217196023,40,40,2
12447,1,476.49,476.49,476.49,476.49,60.70221830468635,1.4271023526202018,24.365673991059623,0.0,13.505005351633823,112,112,0
12449,1,858.93,858.93,858.93,858.93,47.151688729000035,6.778200784697239,25.445612564469748,0.0,20.624497921832976,56,56,10
12450,2,96.0,101.88,98.94,197.88,56.85263796240145,10.18799272286234,32.9593693147362,0.0,0.0,25,42,0
12451,2,2388.31,2817.51,2602.91,5205.82,51.23746114925217,22.759911022663097,18.41592678963161,0.2881390443772547,7.298561994075863,87,193,2
12453,1,707.0899999999999,707.0899999999999,707.0899999999999,707.0899999999999,43.64366629424827,11.794821027026265,18.108020195448958,11.73117990637684,14.722312576899688,3,3,10
12455,4,15.0,1683.8999999999996,524.4499999999999,2097.7999999999997,26.82619887501192,16.604061397654686,7.226618362093625,40.68643340642578,8.656687958813999,25,165,1
12456,2,940.17,1298.08,1119.125,2238.25,68.44811794929075,11.440187646598906,8.805986820060316,1.9032726460404337,9.402434938009606,0,123,10
12457,3,40.0,613.6000000000001,277.53333333333336,832.6000000000001,66.1061734326207,1.5853951477300021,25.750660581311553,0.0,6.557770838337737,102,108,5
12458,1,441.92,441.92,441.92,441.92,57.81589427950761,12.65387400434468,17.718139029688633,4.00524981897176,7.806842867487328,153,153,0
12461,1,626.8800000000001,626.8800000000001,626.8800000000001,626.8800000000001,63.37576569678407,5.398162327718223,5.647013782542113,0.0,25.579058192955586,23,23,10
12462,1,741.31,741.31,741.31,741.31,64.23898234207012,4.85626795807422,6.367106878363978,11.84389796441435,12.693744857077336,172,172,10
12463,3,291.98,337.8400000000001,314.7966666666667,944.3900000000001,55.52578913372652,12.196232488696404,22.965088575694363,1.2071284109319242,8.105761390950772,44,110,0
12464,5,34.0,213.9,118.09,590.45,87.04378016766873,0.0,12.956219832331273,0.0,0.0,18,178,5
12465,1,440.94,440.94,440.94,440.94,37.96434889100557,23.61772576767814,23.540617771125323,3.4018233773302495,11.475484192860709,38,38,0
12468,2,220.59,503.45,362.02,724.04,47.84956632230264,12.2838517208994,28.24429589525441,0.0,11.622286061543562,56,185,0
12471,16,29.700000000000003,1919.44,558.946875,8943.15,66.24511497626675,9.166457008995714,13.074587813018903,1.0538792259997876,10.459960975718847,24,233,6
12472,5,545.3299999999999,1631.3000000000009,951.7460000000001,4758.7300000000005,55.044728320371185,15.69767564034942,17.62424008086191,1.2041027753203057,10.429253183097172,7,238,10
12473,1,585.23,585.23,585.23,585.23,51.98639850998752,29.636211404063356,11.713343471797412,0.0,6.6640466141517,60,60,10
12474,12,7.800000000000001,776.3200000000002,316.23083333333335,3794.7700000000004,49.80749821464805,18.582417379709444,26.03530648761322,0.9473564932789076,4.62742142475038,6,198,6
12476,6,12.45,1406.5699999999997,514.9083333333334,3089.4500000000003,66.6863033873343,6.412144556474455,13.324701807765136,0.7428506692129666,12.833999579213126,10,230,5
12477,2,2216.5199999999995,2355.9500000000003,2286.2349999999997,4572.469999999999,35.51953320634143,1.8720735182516233,8.596010471364494,12.087558803010191,41.92482400103227,108,170,2
12480,3,557.6800000000001,816.2500000000002,714.9833333333336,2144.9500000000007,50.54150446397351,11.648756381267624,18.154269330287416,2.5734865614583082,17.081983263013118,12,205,10
12481,8,134.82,1001.21,509.975,4079.8,56.308397470464236,12.902103044266875,17.00696112554537,0.6127751360360801,13.169763223687433,48,234,0
12483,5,8.5,507.56,253.22200000000004,1266.1100000000001,46.39249354321504,7.13366137223464,24.931483046496744,0.0,21.542362038053565,52,208,0
12484,2,1102.1700000000003,1137.99,1120.0800000000002,2240.1600000000003,52.29313977573029,11.740679237197341,10.597457324476824,7.49500035711735,17.87372330547818,45,205,10
12489,1,334.92999999999995,334.92999999999995,334.92999999999995,334.92999999999995,51.71229809213867,3.0095840921983705,25.975576986235932,0.0,19.30254082942705,205,205,0
12490,4,331.50000000000006,864.2199999999999,523.1775,2092.71,49.17547103994343,8.731262334484951,36.05086227905443,0.7167739438335937,5.3256304026836006,7,198,0
12493,2,201.24,215.55,208.395,416.79,61.20588305861464,7.1690779529259325,24.499148252117372,0.0,7.1258907363420425,34,66,0
12494,5,4.949999999999999,403.09,164.97199999999998,824.8599999999999,42.07380646412725,6.2459083965763895,42.43023058458405,0.0,9.250054554712317,30,234,3
12500,5,185.64,373.98,279.168,1395.8400000000001,90.28255387436953,0.6619669876203575,1.4901421366345713,1.0961141678129298,6.469222833562586,37,202,5
12501,1,2089.6799999999994,2089.6799999999994,2089.6799999999994,2089.6799999999994,43.35735615022397,24.219976264308418,14.727135255158693,2.666915508594618,15.028616821714339,205,205,2
12502,3,522.6,702.8000000000001,614.2166666666667,1842.65,70.39318372995413,4.916831736900659,6.935663310992321,2.8491574634358123,14.905163758717062,86,178,5
12506,1,73.50000000000003,73.50000000000003,73.50000000000003,73.50000000000003,44.421768707482975,3.4693877551020393,22.380952380952376,3.673469387755101,26.05442176870747,101,101,0
12507,3,46.75,811.9,421.18666666666667,1263.56,36.058438063882996,24.711133622463517,9.61568900566653,19.70622685111906,9.908512456867898,3,167,0
12509,1,176.5,176.5,176.5,176.5,29.461756373937675,14.44759206798867,0.0,0.0,56.09065155807366,153,153,9
12510,2,301.52,681.0500000000002,491.2850000000001,982.5700000000002,63.94455356870247,4.671422901167346,5.404195120958303,0.0,25.97982840917186,11,194,0
12514,1,1017.6800000000002,1017.6800000000002,1017.6800000000002,1017.6800000000002,70.45240154075937,10.022796949925318,11.054555459476454,0.0,8.470246049838847,136,136,10
12515,1,383.7,383.7,383.7,383.7,70.21110242376857,9.225957779515248,10.594214229867086,0.0,9.968725566849102,222,222,5
12516,1,583.2,583.2,583.2,583.2,26.09739368998628,20.40466392318244,53.49794238683128,0.0,0.0,49,49,3
12517,1,749.7,749.7,749.7,749.7,48.235294117647044,8.76750700280112,24.03628117913832,2.621048419367747,16.339869281045758,59,59,10
12520,4,246.54,935.6700000000004,498.5250000000001,1994.1000000000004,61.31889072764655,12.915099543653778,13.151296324156261,1.8655032345418983,11.388596359259816,11,142,0
12521,1,599.6800000000001,599.6800000000001,599.6800000000001,599.6800000000001,40.36319370330843,3.6852988260405546,33.07430629669157,11.696237993596585,11.18096318036286,11,11,10
12523,5,102.95,204.75,140.988,704.9399999999999,41.18080971430192,16.100661049167307,17.18444122904077,7.341050302153375,18.193037705336625,4,200,0
12524,6,289.1,1094.33,520.4133333333333,3122.48,63.15268632625348,14.520509338730752,18.621416310112473,0.0,3.705388024903282,31,202,0
12527,2,132.52,152.4,142.46,284.92,25.691422153586974,26.505685806542186,47.802892039870834,0.0,0.0,163,194,3
12528,3,271.93,493.53,349.0566666666667,1047.17,64.65998834955164,9.398664973213519,11.831889760019862,0.0,14.109456917214969,18,181,5
12530,2,387.4,417.6000000000001,402.5,805.0,47.08074534161491,15.751552795031056,17.155279503105593,0.0,20.012422360248447,102,205,0
12535,1,371.4500000000001,371.4500000000001,371.4500000000001,371.4500000000001,19.11428186835374,5.4919908466819205,8.237986270022882,16.274061111858927,50.881679903082514,55,55,9
12539,3,1085.99,1715.8500000000004,1505.8966666666665,4517.69,60.46784971965761,2.735911494591263,19.57726183071437,1.3413934997753278,15.87758345526143,131,202,10
12540,9,288.98,1380.1099999999997,912.4255555555555,8211.83,67.77246971746858,9.63585461462305,10.855314832382064,2.416635512425367,9.319725323100943,6,230,6
12541,2,223.74,312.4,268.07,536.14,54.39623978811504,23.27750214496214,11.247062334464879,0.0,11.079195732457942,42,149,0
12545,1,628.15,628.15,628.15,628.15,77.67253044654939,6.972856801719335,2.8177982965852113,5.396800127358115,7.1400143277879495,128,128,5
12547,2,48.4,159.4,103.9,207.8,55.822906641000955,9.81713185755534,14.725697786333011,19.63426371511068,0.0,66,149,0
12548,1,95.2,95.2,95.2,95.2,81.72268907563026,0.0,0.0,18.277310924369747,0.0,35,35,5
12551,1,168.0,168.0,168.0,168.0,65.17857142857143,0.0,34.82142857142857,0.0,0.0,226,226,5
12553,6,6.3,664.0100000000001,330.5116666666667,1983.0700000000002,43.84867906831327,13.233017493078913,23.902333250969452,0.7564029509800461,18.25956723665831,23,198,0
12556,1,308.7499999999999,308.7499999999999,308.7499999999999,308.7499999999999,44.51174089068828,6.882591093117411,6.406477732793525,24.239676113360336,17.959514170040496,20,20,1
12557,4,620.0,4146.34,2250.24,9000.96,25.133319112627987,0.9065699658703071,0.0,0.0,73.96011092150171,27,240,9
12559,2,75.60000000000001,460.61,268.105,536.21,25.400496074299244,9.018854553253389,31.219111915107884,0.0,34.36153745733947,179,188,9
12560,1,1268.61,1268.61,1268.61,1268.61,37.45437920243416,18.722854147452725,13.44305972678759,0.0,30.37970692332553,12,12,10
12561,1,238.85,238.85,238.85,238.85,28.76282185472053,26.125183169353157,22.56646430814319,0.0,22.54553066778313,171,171,0
12562,2,444.96,510.27,477.615,955.23,47.70578813479476,4.780000628120976,40.80901981721679,0.0,6.705191419867466,45,67,3
12564,1,456.9000000000001,456.9000000000001,456.9000000000001,456.9000000000001,66.71043992120812,0.0,11.621799080761654,0.0,21.6677609980302,130,130,5
12565,1,131.17000000000002,131.17000000000002,131.17000000000002,131.17000000000002,66.92078981474423,3.842341998932682,29.236868186323093,0.0,0.0,157,157,5
12567,6,286.34,1650.0999999999992,970.1266666666667,5820.76,62.90432864436944,6.462386355046419,13.867433118699276,2.0203547303101312,14.74549715157471,48,238,10
12569,9,60.650000000000006,324.98,171.5877777777778,1544.2900000000002,46.84806610157419,8.13577760653763,21.769227282440475,10.075827726657556,13.17110128279015,12,121,0
12573,1,160.54,160.54,160.54,160.54,23.02229973838296,11.199701009094305,41.484988164943324,18.126323657655416,6.166687429924007,96,96,3
12574,1,218.45,218.45,218.45,218.45,23.346303501945524,0.0,44.815747310597395,18.17349507896544,13.664454108491647,184,184,3
12576,3,154.8,266.85,217.33333333333334,652.0,50.84355828220859,11.717791411042946,17.6840490797546,11.257668711656441,8.496932515337424,18,173,0
12577,1,195.89,195.89,195.89,195.89,42.16652202766859,15.314717443463168,13.349328704885394,14.39072949104089,14.77870233294196,228,228,0
12578,1,1586.4099999999994,1586.4099999999994,1586.4099999999994,1586.4099999999994,48.35509105464541,6.960999993696462,25.349688920266523,6.607371360493191,12.72684867089845,199,199,2
12580,1,415.7,415.7,415.7,415.7,55.352417608852534,17.993745489535723,13.519364926629782,0.0,13.13447197498196,115,115,0
12582,2,205.16,306.19999999999993,255.67999999999995,511.3599999999999,47.043178973717154,19.87640801001252,19.13720275344181,0.0,13.943210262828536,107,157,0
12583,8,257.3,855.86,496.3887500000001,3971.1100000000006,46.19237442427935,21.57230597994011,11.377171622040185,0.0,20.858147973740333,23,242,0
12584,3,115.25,453.7300000000001,229.43000000000004,688.2900000000001,61.98550029783957,0.0,5.143180926644293,1.714393642214764,31.156925133301367,5,149,0
12585,2,777.25,1207.26,992.255,1984.51,60.47689354047093,20.251346680036885,9.334798010592035,0.8767907443147174,9.060171024585415,103,220,10
12589,1,131.5,131.5,131.5,131.5,74.75285171102661,25.247148288973385,0.0,0.0,0.0,13,13,5
12590,2,523.0,9338.380000000005,4930.690000000002,9861.380000000005,46.51438236839061,7.989956780896788,19.305614427189692,1.0100006287152503,25.180045794807615,80,80,4
12591,1,452.8499999999999,452.8499999999999,452.8499999999999,452.8499999999999,33.60936292370543,9.00960582974495,18.482941371315007,32.339626807993824,6.558463067240811,186,186,1
12592,1,231.8,231.8,231.8,231.8,70.66436583261432,29.335634167385678,0.0,0.0,0.0,82,82,5
12593,1,236.00000000000003,236.00000000000003,236.00000000000003,236.00000000000003,91.10169491525424,0.0,8.898305084745761,0.0,0.0,87,87,5
12594,7,28.0,587.45,255.70714285714286,1789.95,40.506718064750416,6.365540936897679,49.80921254783654,0.0,3.3185284505153776,52,191,3
12596,1,269.95,269.95,269.95,269.95,32.783848860900164,22.115206519725877,26.912391183552515,0.0,18.18855343582145,111,111,0
12597,2,516.15,912.66,714.405,1428.81,48.226146233578994,12.816259684632666,15.9419376964047,4.84319118707176,18.172465198311883,52,137,10
12598,4,36.0,700.4600000000002,390.99500000000006,1563.9800000000002,49.45715418355733,21.381347587565052,19.078249082469085,0.0,10.083249146408521,30,153,0
12599,5,78.60000000000001,201.86,135.348,676.74,44.0346366403641,38.89824748056861,8.201081656175194,2.216508555723025,6.649525667169074,20,173,7
12600,7,76.5,427.94,234.74142857142857,1643.19,88.43712534764695,1.6285396089314077,4.895355984396205,0.0,5.038979059025433,14,240,5
12601,5,68.1,144.26,113.912,569.5600000000001,56.239904487674686,4.466605800969169,31.076620549195866,2.949645340262659,5.267223821897605,58,201,0
12604,1,178.5,178.5,178.5,178.5,54.11764705882353,22.184873949579835,7.0588235294117645,0.0,16.638655462184875,130,130,0
12609,2,287.93,512.8,400.365,800.73,51.51424325303161,16.752213605085363,20.75606009516316,3.7465812446142897,7.230901802105579,55,187,0
12613,4,18.0,803.6600000000002,365.63000000000005,1462.5200000000002,33.46279025244099,8.323988731778028,42.44591526953477,0.0,15.767305746246201,66,131,3
12614,1,315.6,315.6,315.6,315.6,44.18567807351078,0.0,16.967680608365015,3.7705956907477822,35.07604562737642,146,146,9
12615,1,634.7400000000002,634.7400000000002,634.7400000000002,634.7400000000002,41.276743233449906,14.670573778239907,31.73267794687587,3.970129501843273,8.349875539591011,37,37,10
12616,1,229.40000000000003,229.40000000000003,229.40000000000003,229.40000000000003,74.99999999999997,7.410636442894507,15.431560592850916,0.0,2.157802964254577,166,166,5
12619,3,205.98,687.9999999999999,439.8866666666666,1319.6599999999999,46.34678629343924,38.57357198066168,13.761120288559175,1.318521437339921,0.0,17,122,7
12620,1,561.66,561.66,561.66,561.66,64.84349962610835,9.678453156714028,6.623224014528363,4.700352526439483,14.154470676209808,73,73,10
12621,13,49.8,1209.8,659.8830769230769,8578.48,45.66240173084277,12.419682740998404,31.412557935671593,0.26228422750883607,10.243073364978411,16,234,6
12622,1,180.10000000000002,180.10000000000002,180.10000000000002,180.10000000000002,28.06774014436424,11.3270405330372,21.377012770682953,22.6540810660744,16.574125485841197,101,101,0
12623,1,305.1,305.1,305.1,305.1,45.296624057685996,19.60013110455588,28.613569321533923,0.0,6.489675516224189,145,145,0
12624,1,299.94,299.94,299.94,299.94,68.29699273187971,26.752017070080687,0.0,0.0,4.950990198039608,46,46,5
12625,2,967.2,1652.22,1309.71,2619.42,52.301654564750976,15.744706843499708,23.844973314703253,0.5039283505508853,7.604736926495177,80,188,10
12626,4,132.8,1048.9599999999996,753.9424999999999,3015.7699999999995,50.03896185717082,8.317942018124727,25.01384389393091,0.0,16.62925223077357,10,195,0
12627,1,768.0199999999999,768.0199999999999,768.0199999999999,768.0199999999999,63.22621806723784,10.3226478477123,8.593526210254943,1.9335433973073621,15.924064477487567,9,9,10
12633,2,693.3800000000001,1012.82,853.1000000000001,1706.2000000000003,46.15519868714101,20.338178408158477,22.358457390692767,1.4453170788887586,9.702848435118977,65,156,10
12635,1,683.6399999999998,683.6399999999998,683.6399999999998,683.6399999999998,44.391785150079,11.093558012989297,32.88572933122698,0.0,11.62892750570476,23,23,10
12637,5,4.63,1502.03,596.17,2980.85,55.46505191472231,8.919267994028552,15.842796517771779,2.2745190130331956,17.49836456044417,26,192,0
12639,1,486.1,486.1,486.1,486.1,63.8037440855791,3.7029417815264343,13.515737502571486,7.231022423369677,11.7465542069533,107,107,5
12643,5,202.48,871.1999999999999,428.48400000000004,2142.42,62.40513064665192,1.4114879435404821,36.1833814098076,0.0,0.0,41,201,0
12645,2,369.30000000000007,429.6,399.45000000000005,798.9000000000001,60.23282012767556,11.866316184754035,27.900863687570403,0.0,0.0,88,185,0
12647,8,85.5,545.9,316.00124999999997,2528.0099999999998,52.5729724170395,3.46517616623352,13.71434448439682,0.39161237495104856,29.855894557379127,24,238,0
12648,1,318.05,318.05,318.05,318.05,68.55840276686055,11.75915736519415,5.565162710265683,3.6786668762773145,10.438610281402296,23,23,5
12649,1,375.0,375.0,375.0,375.0,30.720000000000002,15.936,49.984,3.36,0.0,81,81,3
12651,1,114.0,114.0,114.0,114.0,28.815789473684212,42.63157894736842,0.0,0.0,28.552631578947373,203,203,7
12652,1,914.5299999999996,914.5299999999996,914.5299999999996,914.5299999999996,54.09117251484372,11.896821318054087,21.229483997244493,0.0,12.782522169857746,200,200,10
12653,2,779.1,1430.75,1104.925,2209.85,63.235061203249096,7.100934452564653,14.086023938276353,1.3847093694142139,14.19327103649569,17,165,10
12654,3,48.1,166.60000000000002,112.58333333333336,337.75000000000006,50.007401924500364,5.033308660251665,31.72464840858623,0.0,13.234641006661732,66,164,0
12656,2,541.1999999999999,1098.3000000000002,819.75,1639.5,63.60475754803293,0.0,30.26532479414456,0.0,6.1299176578225065,72,102,10
12662,6,261.48,493.6800000000001,372.8400000000001,2237.0400000000004,46.8489611272038,11.157601115760109,27.92127096520402,1.4617530307906876,12.610413761041375,12,242,0
12664,3,642.0,661.58,652.4933333333333,1957.48,11.228722643398656,1.0115045875309072,0.7816171812738828,0.0,86.97815558779655,12,191,9
12665,1,63.0,63.0,63.0,63.0,76.19047619047619,0.0,0.0,23.809523809523807,0.0,193,193,5
12668,3,469.87,1410.0,963.2233333333334,2889.67,57.646028785293815,3.7748254991054346,14.854291320462199,3.3678586136133193,20.356995781525224,128,224,10
12669,2,471.43,1136.3000000000002,803.8650000000001,1607.7300000000002,53.13143376064389,20.692529218214496,12.613436335703131,1.9033046593644454,11.659296026074028,19,125,10
12670,2,393.3400000000001,633.05,513.195,1026.39,53.4299827550931,9.93774296320112,23.333235904480752,0.0,13.299038377225031,68,101,0
12672,1,225.9,225.9,225.9,225.9,44.68791500664011,4.515272244355909,26.361221779548472,14.475431606905712,9.9601593625498,198,198,0
12673,1,220.9,220.9,220.9,220.9,49.88682661837937,22.20461747397012,19.963784517881397,1.1543684925305566,6.790402897238569,195,195,0
12674,2,360.06,586.74,473.4,946.8,64.30925221799747,14.20152091254753,16.736375158428395,0.0,4.752851711026616,39,76,5
12676,3,121.55,509.5,276.31666666666666,828.9499999999999,59.38838289402256,7.443150974123893,17.534230050063336,13.245672235961155,2.388563845829061,59,180,0
12678,7,71.28,3243.129999999999,966.6599999999999,6766.619999999999,45.44381094253852,15.00128572315277,21.186057440790236,3.8749035707635424,14.493942322754938,18,222,6
12679,2,112.32,756.81,434.56499999999994,869.1299999999999,68.57777317547433,2.3471747609678646,13.70335853094474,0.0,15.371693532613072,74,152,5
12681,15,331.39,1238.0599999999995,654.9386666666667,9824.08,49.5889691452024,12.74887826646363,25.57348881523766,0.15268605304517063,11.935977720051142,20,236,6
12682,17,99.6,835.1100000000001,416.8141176470589,7085.840000000001,62.61290122272023,4.3444390502749135,22.66365032233299,0.706197148115114,9.672812256556739,12,240,6
12683,10,24.9,877.88,501.51800000000003,5015.18,54.645097484038466,15.718279304032952,20.587097571772098,3.5851155890715787,5.464410051084906,53,234,6
12684,4,30.0,489.1,344.87,1379.48,46.1043291675124,38.447820918027084,9.547075709687709,0.0,5.900774204772814,39,82,7
12686,1,89.14,89.14,89.14,89.14,56.54027372672201,43.459726273277994,0.0,0.0,0.0,240,240,7
