CustomerID,InvoiceNo,Basket Price,categ_0,categ_1,categ_2,categ_3,categ_4,InvoiceDate
12359,555477,1109.3199999999997,506.04999999999995,194.60000000000002,188.25,40.31999999999999,180.10000000000002,2011-06-03 12:26:00.000001536
12360,554132,1083.58,429.09999999999997,252.26000000000002,102.80000000000001,127.16,172.26000000000002,2011-05-23 09:42:59.999998720
12361,545017,189.9,15.0,139.5,0.0,0.0,35.400000000000006,2011-02-25 13:51:00.000000000
12362,544203,474.20000000000005,45.0,232.35,49.8,10.2,136.85000000000002,2011-02-17 10:30:00.000000000
12362,551346,495.2400000000001,60.9,219.5,115.0,38.04,61.8,2011-04-28 09:12:00.000000000
12362,559295,303.76000000000005,86.65,94.19999999999999,49.65,20.16,53.10000000000001,2011-07-07 12:32:00.000000000
12363,549687,299.1,47.7,172.2,0.0,79.2,0.0,2011-04-11 13:29:00.000000000
12365,544574,320.69,12.75,147.20000000000002,49.5,5.04,106.20000000000002,2011-02-21 13:50:59.999999488
12365,544578,320.69,320.69,0.0,0.0,0.0,0.0,2011-02-21 14:04:00.000000000
12370,538826,1587.07,56.85,592.6700000000001,193.20000000000002,163.5,580.85,2010-12-14 12:58:00.000002816
12370,539330,277.2,188.0,11.6,32.0,10.2,35.400000000000006,2010-12-17 09:38:00.000000000
12370,546236,938.3900000000002,103.0,173.7,273.7,261.23999999999995,126.75000000000001,2011-03-10 12:48:00.000000000
12372,544157,399.22,83.7,128.39999999999998,49.0,40.32,97.80000000000001,2011-02-16 12:46:00.000000000
12372,552731,515.7,67.8,192.59999999999997,29.700000000000003,84.0,141.60000000000002,2011-05-11 10:42:59.999999744
12373,542887,364.6,40.0,124.8,17.700000000000003,51.0,131.10000000000002,2011-02-01 13:10:00.000000000
12377,539488,1001.5199999999998,0.0,374.40000000000003,370.8,98.52000000000001,157.79999999999998,2010-12-20 09:37:00.000001280
12377,542586,626.6,188.3,122.69999999999999,100.2,101.39999999999999,114.0,2011-01-28 15:45:00.000001024
12379,557789,457.88999999999993,121.19999999999999,64.85,101.2,74.4,96.24,2011-06-22 16:32:00.000000000
12380,555739,607.5500000000001,60.9,172.1,83.0,66.0,225.54999999999995,2011-06-07 09:49:00.000001024
12383,539840,600.72,45.0,213.0,47.400000000000006,277.61999999999995,17.700000000000003,2010-12-22 14:28:00.000000000
12383,540971,639.9099999999999,94.0,249.96000000000004,33.75,166.20000000000005,96.0,2011-01-12 14:10:00.000000512
12383,546434,357.06999999999994,184.54999999999998,56.72,80.4,0.0,35.400000000000006,2011-03-14 08:40:59.999999744
12383,550284,142.16000000000003,54.8,17.4,49.800000000000004,20.16,0.0,2011-04-15 14:10:00.000000000
12383,555928,99.45,89.25,0.0,0.0,10.2,0.0,2011-06-08 08:02:00.000000000
12386,537676,258.90000000000003,98.4,99.6,0.0,43.199999999999996,17.700000000000003,2010-12-08 09:53:00.000000000
12386,540280,143.0,0.0,75.0,0.0,68.0,0.0,2011-01-06 12:37:00.000000000
12388,541271,431.30000000000007,65.4,102.89999999999999,147.5,62.400000000000006,53.10000000000001,2011-01-17 11:12:00.000000000
12388,543357,124.05000000000001,16.35,15.0,75.0,0.0,17.700000000000003,2011-02-07 13:59:00.000000000
12388,546135,210.89999999999998,0.0,48.3,89.10000000000001,20.4,53.10000000000001,2011-03-09 15:47:00.000000000
12388,560033,902.0900000000003,196.35000000000002,171.5,178.5,137.76,217.98,2011-07-14 13:28:00.000000000
12393,540700,462.49999999999994,0.0,221.3,75.0,10.2,156.0,2011-01-11 09:46:59.999999744
12393,541149,177.00000000000003,0.0,0.0,177.00000000000003,0.0,0.0,2011-01-14 11:36:00.000000000
12393,549313,421.6000000000001,0.0,295.5,66.4,0.0,59.7,2011-04-08 09:45:00.000000000
12394,552188,381.08,49.9,233.48000000000002,66.4,13.6,17.700000000000003,2011-05-06 14:01:00.000000512
12395,537026,346.1,55.9,39.3,0.0,225.7,25.200000000000003,2010-12-03 16:35:00.000000000
12395,539447,330.87,116.9,49.3,0.0,104.32000000000001,60.35000000000001,2010-12-17 16:00:00.000000000
12395,543733,216.66,15.0,37.199999999999996,22.5,111.36,30.599999999999998,2011-02-11 12:16:00.000000000
12395,547517,326.5,45.0,19.799999999999997,0.0,218.8,42.900000000000006,2011-03-23 14:33:00.000000000
12395,551985,149.97000000000003,27.75,19.799999999999997,69.60000000000001,15.120000000000001,17.700000000000003,2011-05-05 14:38:00.000000000
12395,552884,181.82000000000002,34.9,15.0,99.1,15.120000000000001,17.700000000000003,2011-05-12 10:15:00.000000000
12395,558623,163.9,15.0,23.4,30.0,47.2,48.3,2011-06-30 16:52:00.000000000
12397,561507,1214.81,332.54999999999995,387.9999999999999,203.70000000000002,162.04000000000005,128.52,2011-07-27 14:21:00.000001536
12399,547412,288.05,15.0,98.69999999999999,0.0,159.60000000000002,14.75,2011-03-23 09:42:00.000000000
12399,552543,480.9,30.0,177.6,44.550000000000004,193.20000000000002,35.55,2011-05-10 10:22:00.000000000
12399,556203,130.08,15.0,0.0,0.0,90.11999999999999,24.96,2011-06-09 13:09:00.000000000
12401,543537,84.3,69.3,0.0,15.0,0.0,0.0,2011-02-09 13:50:00.000000000
12402,541675,225.6,30.0,84.0,0.0,0.0,111.60000000000001,2011-01-20 13:49:00.000000000
12405,559928,1710.3900000000006,650.6999999999999,171.56,317.7,213.71999999999994,356.7100000000001,2011-07-14 08:52:00.000000000
12406,556127,1486.7,112.35,494.53,395.8,80.88,403.14000000000004,2011-06-09 10:22:59.999998720
12407,547061,226.29999999999998,15.0,128.08,13.5,69.72,0.0,2011-03-20 13:20:59.999999744
12407,550440,269.65999999999997,90.65,54.9,0.0,76.2,47.91,2011-04-18 12:25:00.000000000
12407,559058,719.0600000000001,131.8,242.83999999999997,104.1,106.16,134.16,2011-07-06 09:49:00.000001024
12407,561662,192.34,97.5,0.0,0.0,94.84,0.0,2011-07-28 16:28:00.000000000
12408,547684,751.4900000000001,176.7,134.24999999999997,202.5,92.94,145.10000000000002,2011-03-24 14:45:59.999999488
12408,547685,56.900000000000006,0.0,19.5,4.95,0.0,32.45,2011-03-24 14:47:00.000000000
12408,557147,652.5300000000001,126.84,186.45,41.900000000000006,110.0,187.34000000000003,2011-06-17 10:50:59.999998976
12409,556415,6196.289999999999,1732.76,1667.1,1477.65,521.78,797.0,2011-06-10 12:18:59.999998464
12410,543180,613.0799999999999,342.6,191.4,33.6,10.08,35.400000000000006,2011-02-04 10:38:00.000000000
12410,543181,68.0,68.0,0.0,0.0,0.0,0.0,2011-02-04 10:39:00.000000000
12412,557889,514.5,36.0,172.60000000000002,125.9,81.6,98.4,2011-06-23 13:50:59.999999232
12412,561102,376.24,18.0,173.20000000000002,99.60000000000001,55.559999999999995,29.880000000000003,2011-07-25 11:17:00.000000000
12413,540365,415.3,150.15,39.3,74.4,73.4,78.05000000000001,2011-01-06 16:12:00.000000000
12413,550338,84.65,34.35,20.8,0.0,0.0,29.5,2011-04-17 15:33:00.000000000
12414,543027,153.76,40.0,59.39999999999999,0.0,54.36,0.0,2011-02-02 14:51:00.000000000
12414,550998,242.8,40.0,60.0,79.2,13.200000000000001,50.400000000000006,2011-04-26 09:12:00.000000000
12414,552202,165.85000000000002,89.05000000000001,37.199999999999996,39.6,0.0,0.0,2011-05-06 14:51:00.000000000
12415,540267,7011.379999999997,270.0,2808.0,2176.2000000000003,810.48,946.7000000000002,2011-01-06 11:12:00.000000000
12415,540557,81.6,0.0,0.0,0.0,81.6,0.0,2011-01-10 09:58:00.000000000
12415,543989,13536.72,2767.6000000000004,3841.3199999999997,3356.7999999999997,2112.88,1458.12,2011-02-15 09:52:00.000000000
12415,545475,16619.34,4873.0,4853.060000000001,3743.0399999999995,1640.6400000000003,1509.6,2011-03-03 10:58:59.999998464
12415,548661,350.0,350.0,0.0,0.0,0.0,0.0,2011-04-01 14:28:00.000000000
12415,553546,11924.800000000003,1845.6000000000001,3307.72,2813.88,1956.0,2001.6,2011-05-17 15:41:59.999997440
12415,554037,766.36,418.59999999999997,0.0,270.0,77.75999999999999,0.0,2011-05-20 14:13:00.000000000
12415,556917,22775.930000000008,1611.5200000000002,5823.119999999999,7862.610000000001,2829.2799999999997,4649.4,2011-06-15 13:37:00.000000000
12415,556918,650.88,0.0,0.0,650.88,0.0,0.0,2011-06-15 13:37:00.000000000
12415,559919,2735.1600000000003,0.0,747.36,204.0,1783.8000000000002,0.0,2011-07-13 15:30:00.000000000
12415,559920,61.2,0.0,0.0,0.0,0.0,61.199999999999996,2011-07-13 15:31:00.000000000
12417,539391,259.39,147.1,27.04,50.1,0.0,35.15,2010-12-17 11:51:00.000000000
12417,541991,323.43999999999994,126.65,45.0,92.60000000000001,15.239999999999998,43.95,2011-01-25 09:11:00.000000000
12417,545536,391.59999999999997,196.05,30.0,89.60000000000001,30.599999999999998,45.349999999999994,2011-03-03 14:12:00.000000000
12417,551398,436.29999999999995,164.25,95.30000000000001,44.85,104.00000000000001,27.9,2011-04-28 13:09:00.000000512
12417,555574,437.19,253.94999999999996,49.8,71.1,9.24,53.10000000000001,2011-06-05 15:46:00.000000000
12421,541980,157.45000000000002,28.0,9.899999999999999,24.75,42.599999999999994,52.2,2011-01-24 15:09:00.000000000
12421,557297,239.35000000000005,86.6,73.55,15.0,28.799999999999997,35.400000000000006,2011-06-19 13:54:00.000000000
12422,541520,238.5,38.25,112.75,0.0,8.5,79.0,2011-01-19 09:13:00.000000000
12422,558041,417.36,120.0,102.35999999999999,58.2,30.599999999999998,106.20000000000002,2011-06-24 13:20:00.000000000
12423,539676,237.93,60.9,67.3,14.850000000000001,42.08,52.800000000000004,2010-12-21 10:54:00.000000000
12423,544474,192.31,15.0,52.199999999999996,14.850000000000001,74.86,35.400000000000006,2011-02-21 09:52:00.000000000
12423,547109,347.35,81.75,126.6,19.8,13.6,105.60000000000001,2011-03-21 11:46:00.000000000
12423,549249,255.36,30.0,94.2,0.0,73.19999999999999,57.96,2011-04-07 12:04:00.000000000
12423,554147,333.8200000000001,78.9,75.6,33.2,36.64,109.48,2011-05-23 10:48:00.000000000
12423,555161,84.92,15.0,0.0,0.0,26.96,42.96,2011-06-01 09:26:00.000000000
12424,558536,1466.3200000000002,0.0,216.60000000000002,594.6,19.919999999999998,635.2,2011-06-30 12:06:00.000000000
12424,558537,294.64000000000004,20.85,212.64000000000001,61.150000000000006,0.0,0.0,2011-06-30 12:06:00.000000000
12426,554985,582.7299999999999,149.35000000000002,218.78,55.2,12.7,146.70000000000005,2011-05-29 12:26:00.000000256
12427,536861,246.55000000000004,133.9,59.39999999999999,0.0,0.0,53.25,2010-12-03 10:44:00.000000000
12428,545226,1943.3999999999994,559.0500000000001,555.1800000000002,255.4,128.39999999999998,445.36999999999995,2011-03-01 09:33:00.000001792
12428,545227,2462.4199999999996,574.5,288.40999999999997,997.73,425.5800000000001,176.20000000000002,2011-03-01 09:35:00.000001792
12428,545336,551.2,551.2,0.0,0.0,0.0,0.0,2011-03-01 16:53:00.000000000
12428,547086,409.2,334.5,32.4,42.3,0.0,0.0,2011-03-20 15:46:00.000000000
12428,548363,496.28999999999996,360.0,39.839999999999996,0.0,96.44999999999999,0.0,2011-03-30 15:48:00.000000000
12428,549588,373.72,161.7,42.36,45.0,69.39999999999999,55.260000000000005,2011-04-11 10:04:00.000000000
12428,559004,632.44,307.5,20.8,129.0,64.56,110.57999999999998,2011-07-05 12:22:59.999999488
12429,538003,1281.5,463.1,103.2,490.2,50.4,174.60000000000002,2010-12-09 12:05:00.000000512
12429,551054,437.97999999999996,197.5,58.519999999999996,69.4,46.56,66.0,2011-04-26 11:44:00.000000000
12429,557427,1125.4,257.7,63.0,505.6,61.31999999999999,237.78000000000003,2011-06-20 12:13:59.999999744
12431,536389,358.25,213.65,54.599999999999994,69.6,20.4,0.0,2010-12-01 10:03:00.000000000
12431,539419,348.2,99.3,55.8,162.5,30.599999999999998,0.0,2010-12-17 14:10:00.000000000
12431,542542,384.6799999999999,212.7,71.47999999999999,75.0,10.2,15.299999999999999,2011-01-28 14:37:00.000000512
12431,544193,640.1,151.55,198.20000000000002,152.65,54.0,83.7,2011-02-17 08:22:59.999998720
12431,545065,412.55,38.9,293.74999999999994,19.8,0.0,60.099999999999994,2011-02-27 14:43:00.000000000
12431,552956,465.25999999999993,156.95,49.5,32.7,30.36,195.74999999999997,2011-05-12 12:34:00.000000000
12431,554126,449.09,160.4,189.89999999999998,14.850000000000001,48.900000000000006,35.040000000000006,2011-05-23 09:14:00.000000000
12431,560473,483.0200000000001,135.0,82.8,232.4,15.120000000000001,17.700000000000003,2011-07-19 10:42:00.000000000
12431,561040,467.29999999999995,123.30000000000001,153.6,131.1,0.0,59.3,2011-07-24 12:05:00.000000512
12431,561228,118.8,0.0,118.8,0.0,0.0,0.0,2011-07-26 10:16:00.000000000
12432,557472,2862.0600000000004,1304.4,531.2800000000001,407.50000000000006,170.12,448.76000000000005,2011-06-20 13:26:59.999999232
12432,557474,454.6,67.5,147.5,76.4,163.2,0.0,2011-06-20 13:29:00.000000000
12432,557754,700.0,700.0,0.0,0.0,0.0,0.0,2011-06-22 13:12:00.000000000
12433,536532,1919.1400000000008,56.4,868.9200000000001,70.6,476.51999999999987,446.7,2010-12-01 13:24:00.000001536
12433,537868,1867.9800000000002,204.3,760.46,70.6,476.5199999999998,356.1000000000001,2010-12-08 16:48:59.999999744
12434,547659,273.05,204.5,17.700000000000003,12.75,20.4,17.700000000000003,2011-03-24 13:05:00.000000000
12435,546780,3978.9900000000002,3057.75,311.64,135.0,0.0,474.6000000000001,2011-03-17 07:40:00.000000000
12437,540972,337.95,243.74999999999997,30.0,0.0,64.2,0.0,2011-01-12 14:13:00.000000000
12437,543030,150.5,18.0,30.0,0.0,102.5,0.0,2011-02-02 15:22:00.000000000
12437,544817,344.0,70.0,124.6,0.0,118.8,30.599999999999998,2011-02-23 16:44:00.000000000
12437,544818,95.75999999999999,0.0,45.0,0.0,20.16,30.599999999999998,2011-02-23 16:45:00.000000000
12437,546765,147.70999999999998,50.849999999999994,53.06,0.0,43.8,0.0,2011-03-16 14:37:00.000000000
12437,551389,209.09999999999997,43.5,30.0,0.0,64.80000000000001,70.80000000000001,2011-04-28 11:45:00.000000000
12437,553577,368.20000000000005,113.8,90.0,59.400000000000006,13.200000000000001,91.8,2011-05-18 10:34:00.000000000
12437,554555,267.12,126.80000000000001,37.199999999999996,0.0,103.12,0.0,2011-05-25 10:08:00.000000000
12437,556816,501.64000000000004,185.39999999999998,68.0,0.0,182.23999999999998,66.0,2011-06-15 09:01:00.000000000
12438,560991,890.0699999999998,205.45,287.0,122.1,137.94,137.57999999999998,2011-07-22 13:29:00.000001280
12441,537693,173.55,18.0,15.0,38.25,31.5,70.80000000000001,2010-12-08 10:45:00.000000000
12444,557621,1870.1999999999998,809.65,347.20000000000005,375.3,52.2,285.85,2011-06-21 14:00:00.000000000
12447,549559,476.49,96.7,192.54,64.35000000000001,6.8,116.1,2011-04-10 13:25:00.000000768
12449,555572,858.93,190.3,214.70000000000002,177.14999999999998,58.21999999999999,218.56,2011-06-05 15:37:00.000001280
12450,557303,101.88,0.0,16.5,0.0,20.159999999999997,65.22,2011-06-19 14:36:00.000000000
12450,559148,96.0,0.0,96.0,0.0,0.0,0.0,2011-07-06 14:41:00.000000000
12451,541518,2817.5099999999998,351.85,1215.68,147.60000000000002,585.18,517.2,2011-01-19 09:04:59.999997952
12451,552013,2388.31,185.7,929.1,232.35000000000002,599.66,441.5000000000001,2011-05-05 17:33:59.999997184
12453,561627,707.0899999999999,62.7,303.79999999999995,118.95,93.60000000000001,128.04000000000002,2011-07-28 14:08:00.000000000
12455,544097,1683.8999999999996,107.7,470.54,178.40000000000003,713.3599999999999,213.89999999999998,2011-02-16 09:56:00.000000000
12455,544331,15.0,15.0,0.0,0.0,0.0,0.0,2011-02-17 17:05:00.000000000
12455,555470,264.40000000000003,28.0,86.8,66.4,0.0,83.2,2011-06-03 11:33:00.000000000
12455,559135,134.5,28.0,30.0,0.0,58.8,17.700000000000003,2011-07-06 13:18:00.000000000
12456,548212,940.1700000000001,457.3,168.95,89.7,138.12,86.10000000000001,2011-03-30 09:12:00.000000000
12456,561898,1298.08,576.6500000000001,361.5399999999999,120.75,128.14000000000001,111.00000000000001,2011-07-31 15:25:00.000001280
12457,550188,613.6000000000001,308.65,201.74999999999994,54.6,13.200000000000001,35.400000000000006,2011-04-14 18:57:00.000000512
12457,550281,40.0,40.0,0.0,0.0,0.0,0.0,2011-04-15 13:48:00.000000000
12457,550671,179.0,0.0,0.0,0.0,0.0,179.0,2011-04-20 10:10:00.000000000
12458,545084,441.91999999999996,80.0,175.50000000000003,34.5,55.92,96.0,2011-02-28 10:54:59.999999744
12461,559372,626.8800000000001,239.14999999999998,158.14000000000001,160.35,33.84,35.400000000000006,2011-07-08 10:22:59.999998976
12462,543541,741.31,318.95,202.16,109.1,46.2,64.9,2011-02-09 14:44:00.000000000
12463,549825,314.57,13.5,170.60000000000002,14.850000000000001,18.119999999999997,97.5,2011-04-12 12:46:59.999999488
12463,553415,291.98,68.65,144.32999999999998,0.0,48.81999999999999,30.180000000000003,2011-05-17 10:02:00.000000000
12463,557232,337.8400000000001,36.0,91.3,61.7,59.63999999999999,89.2,2011-06-17 14:28:00.000000000
12464,543117,213.9,198.6,0.0,0.0,0.0,15.299999999999999,2011-02-03 13:30:00.000000000
12464,545140,149.95,134.64999999999998,0.0,0.0,0.0,15.299999999999999,2011-02-28 12:08:00.000000000
12464,554159,147.0,131.7,0.0,0.0,0.0,15.299999999999999,2011-05-23 11:48:00.000000000
12464,554161,34.0,34.0,0.0,0.0,0.0,0.0,2011-05-23 11:49:00.000000000
12464,559890,45.6,15.0,0.0,0.0,0.0,30.599999999999998,2011-07-13 11:58:00.000000000
12465,557885,440.94,62.4,120.0,50.6,104.14,103.80000000000001,2011-06-23 13:37:00.000000768
12468,542371,220.58999999999997,74.25,66.89999999999999,0.0,44.040000000000006,35.400000000000006,2011-01-27 13:29:00.000000000
12468,555523,503.45,69.4,135.9,84.15,44.900000000000006,169.10000000000002,2011-06-05 11:36:00.000000000
12471,538174,1919.44,663.3499999999999,484.19999999999993,129.6,294.89,347.4,2010-12-10 09:34:59.999998720
12471,538175,378.0,378.0,0.0,0.0,0.0,0.0,2010-12-10 09:48:00.000000000
12471,539395,1353.1499999999999,780.6,223.0,89.4,73.1,187.05,2010-12-17 11:52:00.000000000
12471,539398,29.700000000000003,0.0,0.0,29.700000000000003,0.0,0.0,2010-12-17 11:53:00.000000000
12471,541093,708.75,608.55,19.799999999999997,34.65,0.0,45.75,2011-01-13 13:21:00.000000000
12471,543056,822.5999999999999,513.65,77.19999999999999,178.65000000000003,0.0,53.10000000000001,2011-02-03 10:47:00.000000000
12471,544811,388.29999999999995,134.7,73.19999999999999,74.7,70.3,35.400000000000006,2011-02-23 15:53:00.000000000
12471,546920,836.62,494.4,58.65,109.05000000000001,125.62,48.900000000000006,2011-03-18 09:54:59.999999744
12471,546921,33.0,0.0,0.0,15.0,0.0,18.0,2011-03-18 09:57:00.000000000
12471,548745,618.88,110.3,276.9,63.6,79.69999999999999,88.38,2011-04-04 12:10:00.000000000
12471,548746,50.0,0.0,50.0,0.0,0.0,0.0,2011-04-04 12:11:00.000000000
12471,553037,752.6999999999998,400.5,88.19999999999999,30.0,91.2,142.8,2011-05-13 08:10:00.000000000
12471,553038,106.6,19.9,19.799999999999997,66.9,0.0,0.0,2011-05-13 08:11:00.000000000
12471,558841,30.0,30.0,0.0,0.0,0.0,0.0,2011-07-04 11:59:00.000000000
12471,559298,706.79,250.35,193.8,44.6,45.36,172.68,2011-07-07 12:38:00.000000000
12471,559300,208.62,0.0,69.6,69.60000000000001,39.6,29.82,2011-07-07 12:40:00.000000000
12472,537201,1631.3000000000009,260.0,490.2,185.5,331.0999999999999,364.5,2010-12-05 14:18:59.999998464
12472,542215,730.4299999999998,135.5,381.13,60.300000000000004,66.85,86.64999999999999,2011-01-26 12:26:59.999998720
12472,546843,545.3299999999999,169.85,147.79999999999998,0.0,109.58,118.10000000000001,2011-03-17 12:40:00.000000000
12472,556578,1239.57,190.5,552.7499999999999,177.4,132.82000000000002,186.10000000000002,2011-06-13 14:13:00.000001536
12472,561037,612.1000000000001,79.5,228.7,73.10000000000001,147.45999999999998,83.34,2011-07-24 11:54:59.999998720
12473,555162,585.23,102.75,201.48999999999998,39.0,173.44,68.55,2011-06-01 10:14:59.999998976
12474,541125,47.5,18.0,0.0,0.0,0.0,29.5,2011-01-14 10:06:00.000000000
12474,541224,201.9,61.95,42.5,14.850000000000001,0.0,82.60000000000001,2011-01-14 14:45:00.000000000
12474,542229,338.6,18.0,130.82999999999998,45.0,43.32000000000001,101.45,2011-01-26 13:38:00.000000000
12474,544996,287.58000000000004,81.9,89.39999999999999,0.0,10.08,106.20000000000002,2011-02-25 11:53:00.000000000
12474,547005,776.3200000000002,131.4,314.79999999999995,15.0,172.01999999999998,143.1,2011-03-18 14:20:00.000000000
12474,547934,238.20000000000005,30.75,102.35000000000001,0.0,54.4,50.7,2011-03-28 14:07:00.000000000
12474,553547,719.6199999999999,72.0,247.64999999999998,64.65,182.54,152.78000000000003,2011-05-17 15:48:00.000000000
12474,554263,7.800000000000001,0.0,0.0,0.0,7.800000000000001,0.0,2011-05-23 12:32:00.000000000
12474,557569,427.75999999999993,70.0,197.09999999999997,0.0,69.06,91.60000000000001,2011-06-21 10:46:00.000000000
12474,558109,44.25,0.0,0.0,0.0,0.0,44.25,2011-06-26 15:36:00.000000000
12474,559710,191.60000000000002,18.0,50.0,19.5,51.0,53.10000000000001,2011-07-12 10:25:00.000000000
12474,561094,513.6400000000001,59.9,189.5,16.6,114.94,132.7,2011-07-25 10:04:00.000000000
12476,538644,12.45,8.5,0.0,3.95,0.0,0.0,2010-12-13 14:39:00.000000000
12476,542648,518.8300000000002,321.25,73.88,63.6,20.4,39.7,2011-01-31 11:46:00.000000000
12476,543833,160.2,74.8,31.5,15.8,0.0,38.1,2011-02-14 10:24:00.000000000
12476,550527,1406.5699999999997,570.3,297.15999999999997,183.04999999999998,149.76,206.3,2011-04-19 10:48:00.000000000
12476,552008,281.3,281.29999999999995,0.0,0.0,0.0,0.0,2011-05-05 17:13:00.000000000
12476,560901,710.0999999999999,271.95,129.6,142.85,38.14,127.55999999999999,2011-07-21 17:38:59.999998976
12477,543737,2355.9500000000003,713.2,220.29999999999998,1174.35,30.599999999999998,217.50000000000003,2011-02-11 12:45:00.000001536
12477,550137,2216.5199999999995,498.05,207.57,926.35,55.0,529.55,2011-04-14 13:58:59.999998720
12480,540480,816.2500000000002,123.6,183.59999999999997,190.75,75.9,242.40000000000003,2011-01-07 15:26:59.999998720
12480,546851,771.0200000000002,205.65,291.6,80.75,89.22,103.80000000000001,2011-03-17 13:22:59.999998976
12480,560569,557.6800000000001,168.0,141.64,94.89999999999999,84.74,68.4,2011-07-19 14:04:00.000000000
12481,537892,159.38,48.5,65.39999999999999,0.0,10.08,35.400000000000006,2010-12-09 10:13:00.000000000
12481,539636,631.96,295.6,67.8,0.0,75.36,193.2,2010-12-20 15:15:00.000000000
12481,540414,603.09,88.0,243.08,100.65,87.65999999999998,83.7,2011-01-07 10:32:00.000000000
12481,547925,602.8599999999999,105.9,217.64000000000001,104.4,126.62,48.3,2011-03-28 13:57:00.000000768
12481,547926,224.01999999999998,59.8,52.199999999999996,39.0,73.02,0.0,2011-03-28 13:59:00.000000000
12481,553731,722.46,173.45,340.3,78.05000000000001,82.66,48.00000000000001,2011-05-19 08:26:00.000001024
12481,553732,134.82,0.0,75.89999999999999,0.0,19.919999999999998,39.0,2011-05-19 08:27:00.000000000
12481,556517,1001.21,230.7,258.0,215.20000000000002,51.059999999999995,246.25,2011-06-13 10:52:00.000000000
12483,540040,507.56,160.0,149.84,60.6,26.12,111.00000000000001,2011-01-04 14:20:00.000000000
12483,551278,314.5,40.0,81.0,125.10000000000001,0.0,68.4,2011-04-27 13:13:00.000000000
12483,552717,8.5,0.0,0.0,8.5,0.0,0.0,2011-05-11 09:42:00.000000000
12483,553674,115.60000000000001,40.0,0.0,0.0,0.0,75.60000000000001,2011-05-18 12:50:00.000000000
12483,556194,319.95000000000005,36.0,80.53999999999999,78.55000000000001,64.2,60.660000000000004,2011-06-09 12:20:00.000000000
12484,540469,1102.1700000000003,269.34999999999997,238.75000000000006,259.20000000000005,189.81999999999996,145.05,2011-01-07 14:03:59.999996928
12484,557007,1137.99,464.8,238.45000000000002,215.1,91.89,127.75000000000003,2011-06-16 11:30:00.000002304
12489,540463,334.92999999999995,143.5,29.699999999999996,64.65,10.08,87.0,2011-01-07 13:12:59.999999744
12490,541120,864.2199999999999,179.2,335.00000000000006,32.7,92.62,224.7,2011-01-14 09:13:00.000001280
12490,552325,331.50000000000006,36.0,53.8,19.5,39.1,183.10000000000002,2011-05-09 09:47:00.000000000
12490,557489,484.0599999999999,69.9,151.8,24.900000000000002,6.8,230.66,2011-06-20 14:58:00.000000000
12490,561029,412.93000000000006,36.0,182.39999999999998,34.35,44.2,115.98,2011-07-24 11:25:00.000000768
12493,554826,215.55,48.7,122.4,29.700000000000003,0.0,14.75,2011-05-26 14:53:00.000000000
12493,558124,201.24,18.0,66.0,0.0,29.88,87.36,2011-06-27 10:17:00.000000000
12494,537967,37.8,28.95,0.0,0.0,0.0,8.850000000000001,2010-12-09 11:31:00.000000000
